ID,Description,setSize,enrichmentScore,NES,pvalue,p.adjust,qvalues,rank,leading_edge,core_enrichment,gs_description,results_path
MORF_FOSL1,MORF_FOSL1,25,0.607758312434978,1.89813928522414,0.00127248628642833,0.00726377588502837,0.00563689100566935,306,tags=44%, list=13%, signal=39%,CD3E/CAMK4/CD6/LY9/TNFRSF25/IL16/BCL2/TNIK/PRKCA/ITPKB/STK17A,Neighborhood of FOSL1,C4/CGN
MORF_ANP32B,MORF_ANP32B,142,0.352705293803244,1.52697906505798,0.00154070088798336,0.00857608063648307,0.00665527579166185,505,tags=32%, list=22%, signal=26%,RPS12/RPS27A/RPL30/RPL5/RPS6/NPM1/RPL14/EEF1G/RPL10A/RPL21/RPL24/RPL18/HINT1/EEF1D/RPL6/EIF4B/SOD1/EEF2/RPLP2/EIF3E/PABPC1/HNRNPA1/RACK1/SNRPD2/SSR2/NACA/FUS/COX7C/RPL36AL/ANP32B/EIF3H/HMGN1/RSL1D1/RPL7/SKP1/BTF3/FAU/UQCRB/HSPD1/SRP9/RBMX/FBL/PCBP2/BUB3/RAD21,Neighborhood of ANP32B,C4/CGN
MORF_PAX7,MORF_PAX7,13,0.732169226492688,1.9225438599643,0.00156497821833633,0.00857608063648307,0.00665527579166185,306,tags=54%, list=13%, signal=47%,CD3E/CAMK4/CD6/MYC/TNFRSF25/BCL2/STK17A,Neighborhood of PAX7,C4/CGN
GNF2_RBBP6,GNF2_RBBP6,42,0.515565808140987,1.81165432226441,0.00208030873874081,0.0111765606748036,0.00867332023169544,740,tags=55%, list=32%, signal=38%,RPL5/RPL35A/RPS23/RPL22/EIF4B/RPS7/EIF3E/HNRNPA1/NACA/FUS/NSA2/HNRNPDL/RBMX/FBL/SRSF7/HDAC1/DDX18/PMPCB/EIF3D/RBBP6/PNN/THUMPD1/HNRNPH3,Neighborhood of RBBP6,C4/CGN
MORF_SART1,MORF_SART1,46,0.494775614066325,1.77939642823903,0.0024410879952761,0.0128626559751087,0.00998177682278893,291,tags=30%, list=13%, signal=27%,RPS12/RPS27A/RPL30/RPS6/RPL10A/RPL21/RPL24/RPL18/EEF1D/RPL6/EEF2/RPLP2/HNRNPA1/NACA,Neighborhood of SART1,C4/CGN
MORF_TNFRSF25,MORF_TNFRSF25,21,0.642737868743147,1.92771001378648,0.00262135092493064,0.0135518896873773,0.0105166412479839,384,tags=48%, list=17%, signal=40%,CD3E/CD6/MYC/TNFRSF25/JAK3/BCL2/IPCEF1/ITPKB/STK17A/SRSF8,Neighborhood of TNFRSF25,C4/CGN
MORF_STK17A,MORF_STK17A,10,0.745322786590082,1.82144167754492,0.00309510359403723,0.0157047849030778,0.0121873474852928,306,tags=60%, list=13%, signal=52%,CD3E/CD6/MYC/TNFRSF25/BCL2/STK17A,Neighborhood of STK17A,C4/CGN
MORF_FDXR,MORF_FDXR,27,0.589844965688232,1.86664817681244,0.00353909413383414,0.017631123503101,0.0136822395221913,340,tags=37%, list=15%, signal=32%,TCF7/CD6/MYC/TNFRSF25/JAK3/BCL2/IPCEF1/CHD3/ANKRD12/TPR,Neighborhood of FDXR,C4/CGN
MORF_RBBP8,MORF_RBBP8,30,0.539216071838825,1.75683772734625,0.00535656366090305,0.0262089007694185,0.0203388319455341,322,tags=37%, list=14%, signal=32%,LEPROTL1/MYC/TNFRSF25/IKZF1/JAK3/BCL2/ST13/IPCEF1/CHD3/STK17A/ANKRD12,Neighborhood of RBBP8,C4/CGN
MORF_MAGEA9,MORF_MAGEA9,20,0.590749198159972,1.75224477822093,0.00952793561513786,0.0458009536587329,0.0355428069115023,306,tags=40%, list=13%, signal=35%,CD3E/CAMK4/CD6/TNFRSF25/IL16/TNIK/PRKCA/STK17A,Neighborhood of MAGEA9,C4/CGN
